,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time,k_shape_clusters,k_means_softdtw_clusters
1833,1833,1833,1,564.6763,690,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1834,1834,1834,2,564.6763,881,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,1
1835,1835,1835,0,564.6763,968,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
1836,1836,1836,3,564.6763,831,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,3
1837,1837,1837,1,564.6763,816,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
1838,1838,1838,1,564.6763,794,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1839,1839,1839,3,564.6763,943,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1840,1840,1840,3,564.6763,1024,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1841,1841,1841,0,564.6763,917,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1842,1842,1842,2,564.6763,813,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1843,1843,1843,3,564.6763,907,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,3
1844,1844,1844,3,564.6763,729,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1845,1845,1845,3,564.6763,870,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
1846,1846,1846,0,564.6763,951,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1847,1847,1847,0,564.6763,918,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1848,1848,1848,1,564.6763,794,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1849,1849,1849,3,564.6763,707,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
1850,1850,1850,1,564.6763,791,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
1851,1851,1851,1,564.6763,1105,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
1852,1852,1852,3,564.6763,820,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,1
1853,1853,1853,2,564.6763,794,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1854,1854,1854,1,564.6763,964,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,3
1855,1855,1855,3,564.6763,952,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1856,1856,1856,2,564.6763,947,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1857,1857,1857,2,564.6763,767,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
1858,1858,1858,0,564.6763,713,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
1859,1859,1859,3,564.6763,824,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1860,1860,1860,0,564.6763,877,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1861,1861,1861,0,564.6763,866,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
1862,1862,1862,3,564.6763,741,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1863,1863,1863,1,564.6763,948,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
1864,1864,1864,1,564.6763,745,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1865,1865,1865,1,564.6763,812,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1866,1866,1866,1,564.6763,895,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1867,1867,1867,1,564.6763,1026,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1868,1868,1868,0,564.6763,1018,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,1
1869,1869,1869,0,564.6763,844,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,1
1870,1870,1870,0,564.6763,741,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
1871,1871,1871,2,564.6763,757,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,3
1872,1872,1872,3,564.6763,959,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
1873,1873,1873,3,564.6763,904,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1874,1874,1874,2,564.6763,949,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1875,1875,1875,2,564.6763,1043,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
1876,1876,1876,3,564.6763,828,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
1877,1877,1877,0,564.6763,857,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1878,1878,1878,2,564.6763,710,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
1879,1879,1879,1,564.6763,1056,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1880,1880,1880,0,564.6763,1100,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1881,1881,1881,0,564.6763,982,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1882,1882,1882,2,564.6763,946,0,0,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1883,1883,1883,0,564.6763,793,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
1884,1884,1884,3,564.6763,862,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1885,1885,1885,1,564.6763,691,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1886,1886,1886,1,564.6763,900,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1887,1887,1887,1,564.6763,927,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1888,1888,1888,2,564.6763,711,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
1889,1889,1889,0,564.6763,888,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,0
1890,1890,1890,3,564.6763,794,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1891,1891,1891,3,564.6763,724,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
1892,1892,1892,3,564.6763,1026,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1893,1893,1893,3,564.6763,717,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1894,1894,1894,0,564.6763,864,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,3
1895,1895,1895,2,564.6763,770,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1896,1896,1896,0,564.6763,805,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1897,1897,1897,3,564.6763,903,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
1898,1898,1898,2,564.6763,806,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
1899,1899,1899,2,564.6763,1065,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1900,1900,1900,0,564.6763,1095,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,3
1901,1901,1901,1,564.6763,965,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1902,1902,1902,1,564.6763,923,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1903,1903,1903,1,564.6763,835,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1904,1904,1904,0,564.6763,768,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
1905,1905,1905,3,564.6763,734,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
1906,1906,1906,3,564.6763,855,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1907,1907,1907,3,564.6763,887,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1908,1908,1908,0,564.6763,733,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1909,1909,1909,2,564.6763,1069,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1910,1910,1910,2,564.6763,712,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1911,1911,1911,0,564.6763,697,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,0
1912,1912,1912,1,564.6763,1126,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
1913,1913,1913,2,564.6763,1046,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1914,1914,1914,2,564.6763,881,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1915,1915,1915,2,564.6763,1116,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
1916,1916,1916,0,564.6763,854,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1917,1917,1917,3,564.6763,762,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1918,1918,1918,2,564.6763,756,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,1
1919,1919,1919,0,564.6763,1062,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
1920,1920,1920,3,564.6763,716,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1921,1921,1921,2,564.6763,935,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1922,1922,1922,1,564.6763,1043,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1923,1923,1923,1,564.6763,772,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
1924,1924,1924,2,564.6763,731,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
1925,1925,1925,0,564.6763,900,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1926,1926,1926,1,564.6763,809,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1927,1927,1927,2,564.6763,785,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1928,1928,1928,3,564.6763,1095,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1929,1929,1929,2,564.6763,874,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1930,1930,1930,0,564.6763,758,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,1
1931,1931,1931,1,564.6763,979,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
1932,1932,1932,2,564.6763,885,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1933,1933,1933,3,564.6763,858,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
1934,1934,1934,2,564.6763,807,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1935,1935,1935,1,564.6763,917,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1936,1936,1936,3,564.6763,935,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,3
1937,1937,1937,3,564.6763,752,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
1938,1938,1938,0,564.6763,976,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
1939,1939,1939,1,564.6763,966,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1940,1940,1940,3,564.6763,895,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
1941,1941,1941,3,564.6763,819,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1942,1942,1942,3,564.6763,720,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1943,1943,1943,2,564.6763,691,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1944,1944,1944,3,564.6763,760,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
1945,1945,1945,3,564.6763,857,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1946,1946,1946,3,564.6763,812,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1947,1947,1947,2,564.6763,835,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
1948,1948,1948,2,564.6763,691,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1949,1949,1949,2,564.6763,884,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1950,1950,1950,3,564.6763,975,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1951,1951,1951,3,564.6763,889,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1952,1952,1952,3,564.6763,709,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
1953,1953,1953,2,564.6763,696,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1954,1954,1954,2,564.6763,1090,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
1955,1955,1955,3,564.6763,896,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1956,1956,1956,2,564.6763,713,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1957,1957,1957,0,564.6763,825,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
1958,1958,1958,1,564.6763,1007,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
1959,1959,1959,2,564.6763,757,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
1960,1960,1960,0,564.6763,747,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
1961,1961,1961,3,564.6763,813,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1962,1962,1962,3,564.6763,1013,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
1963,1963,1963,0,564.6763,802,1,0,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1964,1964,1964,2,564.6763,1059,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1965,1965,1965,0,564.6763,814,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1966,1966,1966,2,564.6763,855,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1967,1967,1967,2,564.6763,931,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1968,1968,1968,1,564.6763,1027,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
1969,1969,1969,0,564.6763,1022,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,1
1970,1970,1970,3,564.6763,897,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1971,1971,1971,1,564.6763,814,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1972,1972,1972,1,564.6763,808,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
1973,1973,1973,3,564.6763,711,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
1974,1974,1974,0,564.6763,703,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1975,1975,1975,2,564.6763,1081,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1976,1976,1976,3,564.6763,837,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
1977,1977,1977,2,564.6763,879,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
1978,1978,1978,1,564.6763,1035,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1979,1979,1979,0,564.6763,1033,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
1980,1980,1980,2,564.6763,755,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
1981,1981,1981,2,564.6763,775,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
1982,1982,1982,2,564.6763,751,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
1983,1983,1983,0,564.6763,1102,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
1984,1984,1984,0,564.6763,1137,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
1985,1985,1985,1,564.6763,692,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
1986,1986,1986,0,564.6763,740,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1987,1987,1987,3,564.6763,1001,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
1988,1988,1988,2,564.6763,820,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,0
1989,1989,1989,1,564.6763,813,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
1990,1990,1990,0,564.6763,999,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
1991,1991,1991,1,564.6763,780,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
1992,1992,1992,2,564.6763,849,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,0
1993,1993,1993,0,564.6763,887,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,3
1994,1994,1994,3,564.6763,981,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
1995,1995,1995,3,564.6763,876,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
1996,1996,1996,0,564.6763,963,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
1997,1997,1997,0,564.6763,1069,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
1998,1998,1998,1,564.6763,702,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
1999,1999,1999,1,564.6763,933,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
2000,2000,2000,0,564.6763,770,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
2001,2001,2001,2,564.6763,1090,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
2002,2002,2002,2,564.6763,1054,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2003,2003,2003,0,564.6763,777,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,1
2004,2004,2004,3,564.6763,749,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
2005,2005,2005,3,564.6763,1139,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
2006,2006,2006,3,564.6763,919,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
2007,2007,2007,2,564.6763,699,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2008,2008,2008,3,564.6763,718,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
2009,2009,2009,3,564.6763,725,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
2010,2010,2010,0,564.6763,814,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
2011,2011,2011,2,564.6763,777,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
2012,2012,2012,2,564.6763,923,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
2013,2013,2013,2,564.6763,752,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
2014,2014,2014,0,564.6763,773,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
2015,2015,2015,3,564.6763,777,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
2016,2016,2016,0,564.6763,1111,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
2017,2017,2017,1,564.6763,1019,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
2018,2018,2018,0,564.6763,916,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
2019,2019,2019,3,564.6763,693,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
2020,2020,2020,0,564.6763,810,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
2021,2021,2021,1,564.6763,983,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
2022,2022,2022,3,564.6763,748,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
2023,2023,2023,0,564.6763,764,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
2024,2024,2024,0,564.6763,733,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2025,2025,2025,3,564.6763,718,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2026,2026,2026,1,564.6763,724,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
2027,2027,2027,0,564.6763,913,0,0,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2028,2028,2028,2,564.6763,705,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
2029,2029,2029,1,564.6763,760,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
2030,2030,2030,2,564.6763,927,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,1
2031,2031,2031,2,564.6763,904,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
2032,2032,2032,2,564.6763,766,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,0
2033,2033,2033,0,564.6763,695,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
2034,2034,2034,0,564.6763,948,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
2035,2035,2035,1,564.6763,822,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
2036,2036,2036,0,564.6763,763,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
2037,2037,2037,3,564.6763,697,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,2
2038,2038,2038,2,564.6763,716,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2039,2039,2039,0,564.6763,695,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
2040,2040,2040,3,564.6763,759,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,0
2041,2041,2041,1,564.6763,961,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
2042,2042,2042,2,564.6763,744,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
2043,2043,2043,2,564.6763,831,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
2044,2044,2044,3,564.6763,951,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,3
2045,2045,2045,3,564.6763,790,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
2046,2046,2046,0,564.6763,874,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,3
2047,2047,2047,3,564.6763,711,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
2048,2048,2048,2,564.6763,1063,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
2049,2049,2049,1,564.6763,735,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
2050,2050,2050,1,564.6763,852,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
2051,2051,2051,2,564.6763,718,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
2052,2052,2052,0,564.6763,766,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
2053,2053,2053,3,564.6763,1007,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,0
2054,2054,2054,2,564.6763,824,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
2055,2055,2055,3,564.6763,781,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,0
2056,2056,2056,0,564.6763,736,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
2057,2057,2057,0,564.6763,1042,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,2
2058,2058,2058,1,564.6763,1077,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2059,2059,2059,3,564.6763,808,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
2060,2060,2060,1,564.6763,707,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,1
2061,2061,2061,2,564.6763,1085,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,2
2062,2062,2062,3,564.6763,920,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,0
2063,2063,2063,3,564.6763,1055,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,2,1
2064,2064,2064,0,564.6763,757,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,2
2065,2065,2065,0,564.6763,938,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,2,3
2066,2066,2066,2,564.6763,823,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,1
2067,2067,2067,3,564.6763,785,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
2068,2068,2068,1,564.6763,895,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,2,3
2069,2069,2069,1,564.6763,976,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
2070,2070,2070,1,564.6763,987,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,2,0
