,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time,k_shape_clusters,k_means_softdtw_clusters
8668,8668,8668,1,565.06553,854,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,3
8669,8669,8669,0,565.06553,856,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
8670,8670,8670,3,565.06553,977,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
8671,8671,8671,1,565.06553,850,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8672,8672,8672,0,565.06553,664,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8673,8673,8673,1,565.06553,1090,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
8674,8674,8674,2,565.06553,1056,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
8675,8675,8675,3,565.06553,722,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8676,8676,8676,1,565.06553,728,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
8677,8677,8677,1,565.06553,872,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
8678,8678,8678,3,565.06553,850,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
8679,8679,8679,0,565.06553,774,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
8680,8680,8680,1,565.06553,838,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8681,8681,8681,0,565.06553,708,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,2
8682,8682,8682,0,565.06553,811,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
8683,8683,8683,3,565.06553,980,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
8684,8684,8684,0,565.06553,900,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8685,8685,8685,1,565.06553,789,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
8686,8686,8686,3,565.06553,734,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8687,8687,8687,2,565.06553,1051,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
8688,8688,8688,0,565.06553,1102,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8689,8689,8689,1,565.06553,757,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,2
8690,8690,8690,3,565.06553,885,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8691,8691,8691,3,565.06553,719,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8692,8692,8692,0,565.06553,879,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
8693,8693,8693,0,565.06553,778,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8694,8694,8694,1,565.06553,845,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8695,8695,8695,3,565.06553,767,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
8696,8696,8696,0,565.06553,777,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,2
8697,8697,8697,2,565.06553,734,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8698,8698,8698,2,565.06553,876,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
8699,8699,8699,0,565.06553,875,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
8700,8700,8700,0,565.06553,1055,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
8701,8701,8701,0,565.06553,881,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
8702,8702,8702,0,565.06553,778,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
8703,8703,8703,1,565.06553,769,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
8704,8704,8704,1,565.06553,832,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8705,8705,8705,3,565.06553,875,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
8706,8706,8706,2,565.06553,761,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
8707,8707,8707,1,565.06553,774,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
8708,8708,8708,1,565.06553,703,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,0
8709,8709,8709,3,565.06553,1087,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8710,8710,8710,3,565.06553,766,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
8711,8711,8711,2,565.06553,688,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8712,8712,8712,0,565.06553,762,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8713,8713,8713,0,565.06553,899,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8714,8714,8714,0,565.06553,828,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8715,8715,8715,2,565.06553,821,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8716,8716,8716,2,565.06553,1079,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8717,8717,8717,3,565.06553,747,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8718,8718,8718,3,565.06553,939,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8719,8719,8719,2,565.06553,876,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
8720,8720,8720,3,565.06553,901,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8721,8721,8721,0,565.06553,831,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8722,8722,8722,2,565.06553,758,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8723,8723,8723,1,565.06553,769,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
8724,8724,8724,0,565.06553,1039,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8725,8725,8725,1,565.06553,937,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8726,8726,8726,1,565.06553,787,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
8727,8727,8727,0,565.06553,749,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8728,8728,8728,2,565.06553,820,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
8729,8729,8729,1,565.06553,922,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8730,8730,8730,3,565.06553,1047,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8731,8731,8731,1,565.06553,887,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
8732,8732,8732,1,565.06553,887,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
8733,8733,8733,0,565.06553,755,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8734,8734,8734,2,565.06553,699,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
8735,8735,8735,0,565.06553,719,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8736,8736,8736,3,565.06553,808,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
8737,8737,8737,2,565.06553,846,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,0
8738,8738,8738,0,565.06553,850,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8739,8739,8739,1,565.06553,855,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
8740,8740,8740,0,565.06553,839,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
8741,8741,8741,3,565.06553,673,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,2
8742,8742,8742,1,565.06553,1020,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8743,8743,8743,1,565.06553,1032,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8744,8744,8744,2,565.06553,757,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8745,8745,8745,1,565.06553,790,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
8746,8746,8746,1,565.06553,1025,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8747,8747,8747,3,565.06553,767,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
8748,8748,8748,1,565.06553,980,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8749,8749,8749,3,565.06553,689,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
8750,8750,8750,2,565.06553,994,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
8751,8751,8751,3,565.06553,834,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8752,8752,8752,1,565.06553,795,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8753,8753,8753,1,565.06553,713,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8754,8754,8754,1,565.06553,738,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
8755,8755,8755,2,565.06553,861,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8756,8756,8756,3,565.06553,991,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
8757,8757,8757,1,565.06553,691,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8758,8758,8758,1,565.06553,880,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
8759,8759,8759,1,565.06553,872,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
8760,8760,8760,2,565.06553,795,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8761,8761,8761,0,565.06553,813,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8762,8762,8762,1,565.06553,1075,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8763,8763,8763,0,565.06553,1000,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8764,8764,8764,2,565.06553,1025,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
8765,8765,8765,1,565.06553,783,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8766,8766,8766,0,565.06553,700,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
8767,8767,8767,1,565.06553,704,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
8768,8768,8768,1,565.06553,696,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8769,8769,8769,3,565.06553,729,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
8770,8770,8770,3,565.06553,918,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8771,8771,8771,0,565.06553,788,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8772,8772,8772,2,565.06553,717,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
8773,8773,8773,1,565.06553,719,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8774,8774,8774,3,565.06553,1062,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8775,8775,8775,0,565.06553,1106,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,3
8776,8776,8776,2,565.06553,794,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8777,8777,8777,3,565.06553,730,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8778,8778,8778,0,565.06553,754,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,0
8779,8779,8779,3,565.06553,727,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
8780,8780,8780,3,565.06553,754,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
8781,8781,8781,1,565.06553,766,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8782,8782,8782,2,565.06553,768,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,2
8783,8783,8783,1,565.06553,773,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8784,8784,8784,0,565.06553,775,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
8785,8785,8785,0,565.06553,929,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
8786,8786,8786,2,565.06553,1129,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8787,8787,8787,0,565.06553,808,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8788,8788,8788,0,565.06553,853,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
8789,8789,8789,3,565.06553,879,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
8790,8790,8790,2,565.06553,698,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
8791,8791,8791,2,565.06553,967,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
8792,8792,8792,2,565.06553,875,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8793,8793,8793,3,565.06553,944,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8794,8794,8794,3,565.06553,633,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
8795,8795,8795,1,565.06553,800,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8796,8796,8796,3,565.06553,773,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8797,8797,8797,1,565.06553,874,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,3
8798,8798,8798,2,565.06553,911,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8799,8799,8799,0,565.06553,939,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8800,8800,8800,0,565.06553,828,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
8801,8801,8801,2,565.06553,738,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8802,8802,8802,3,565.06553,878,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8803,8803,8803,2,565.06553,782,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8804,8804,8804,0,565.06553,717,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8805,8805,8805,0,565.06553,814,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
8806,8806,8806,2,565.06553,828,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8807,8807,8807,1,565.06553,812,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8808,8808,8808,1,565.06553,735,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8809,8809,8809,3,565.06553,890,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
8810,8810,8810,2,565.06553,732,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
8811,8811,8811,2,565.06553,1013,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
8812,8812,8812,3,565.06553,741,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8813,8813,8813,3,565.06553,889,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
8814,8814,8814,1,565.06553,803,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8815,8815,8815,3,565.06553,839,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
8816,8816,8816,3,565.06553,909,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8817,8817,8817,1,565.06553,918,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8818,8818,8818,1,565.06553,799,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8819,8819,8819,0,565.06553,789,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8820,8820,8820,1,565.06553,938,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8821,8821,8821,1,565.06553,851,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8822,8822,8822,2,565.06553,732,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8823,8823,8823,3,565.06553,1080,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,2
8824,8824,8824,0,565.06553,927,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
8825,8825,8825,0,565.06553,987,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,2
8826,8826,8826,2,565.06553,979,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8827,8827,8827,1,565.06553,1014,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8828,8828,8828,3,565.06553,784,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
8829,8829,8829,0,565.06553,698,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
8830,8830,8830,3,565.06553,708,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8831,8831,8831,2,565.06553,928,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
8832,8832,8832,2,565.06553,692,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,1
8833,8833,8833,0,565.06553,928,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8834,8834,8834,2,565.06553,802,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
8835,8835,8835,0,565.06553,803,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,3
8836,8836,8836,3,565.06553,730,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8837,8837,8837,1,565.06553,750,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,1
8838,8838,8838,1,565.06553,710,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
8839,8839,8839,3,565.06553,1027,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
8840,8840,8840,2,565.06553,833,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8841,8841,8841,1,565.06553,714,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8842,8842,8842,0,565.06553,972,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,2
8843,8843,8843,0,565.06553,955,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8844,8844,8844,2,565.06553,841,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,2
8845,8845,8845,0,565.06553,725,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
8846,8846,8846,1,565.06553,689,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
8847,8847,8847,2,565.06553,909,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
8848,8848,8848,3,565.06553,733,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
8849,8849,8849,3,565.06553,793,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8850,8850,8850,2,565.06553,753,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8851,8851,8851,1,565.06553,786,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8852,8852,8852,2,565.06553,776,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
8853,8853,8853,1,565.06553,1059,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
8854,8854,8854,3,565.06553,772,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
8855,8855,8855,2,565.06553,977,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8856,8856,8856,1,565.06553,923,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
8857,8857,8857,0,565.06553,1005,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
8858,8858,8858,1,565.06553,927,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
8859,8859,8859,0,565.06553,951,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
8860,8860,8860,0,565.06553,994,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8861,8861,8861,2,565.06553,732,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8862,8862,8862,3,565.06553,719,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
8863,8863,8863,0,565.06553,1013,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8864,8864,8864,3,565.06553,824,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,0
8865,8865,8865,3,565.06553,720,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8866,8866,8866,1,565.06553,1071,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
8867,8867,8867,3,565.06553,710,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
8868,8868,8868,2,565.06553,702,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8869,8869,8869,0,565.06553,927,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
8870,8870,8870,3,565.06553,930,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8871,8871,8871,3,565.06553,897,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8872,8872,8872,2,565.06553,727,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
8873,8873,8873,1,565.06553,936,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
8874,8874,8874,0,565.06553,743,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
8875,8875,8875,2,565.06553,903,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8876,8876,8876,1,565.06553,760,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
8877,8877,8877,2,565.06553,827,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
8878,8878,8878,0,565.06553,712,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,1,3
8879,8879,8879,3,565.06553,817,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8880,8880,8880,0,565.06553,1101,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
8881,8881,8881,3,565.06553,1066,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
8882,8882,8882,2,565.06553,939,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8883,8883,8883,3,565.06553,747,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
8884,8884,8884,3,565.06553,862,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
8885,8885,8885,3,565.06553,866,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
8886,8886,8886,0,565.06553,712,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,3
8887,8887,8887,1,565.06553,669,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8888,8888,8888,0,565.06553,983,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
8889,8889,8889,1,565.06553,757,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8890,8890,8890,1,565.06553,896,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
8891,8891,8891,3,565.06553,770,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,1,1
8892,8892,8892,1,565.06553,1072,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
8893,8893,8893,0,565.06553,685,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8894,8894,8894,1,565.06553,1008,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
8895,8895,8895,1,565.06553,1052,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
8896,8896,8896,1,565.06553,750,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
8897,8897,8897,2,565.06553,981,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8898,8898,8898,1,565.06553,718,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
8899,8899,8899,0,565.06553,911,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
8900,8900,8900,1,565.06553,1006,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
8901,8901,8901,0,565.06553,781,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
8902,8902,8902,2,565.06553,993,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,1
8903,8903,8903,2,565.06553,926,0,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,1,0
8904,8904,8904,3,565.06553,883,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
8905,8905,8905,3,565.06553,783,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,1,2
