,cluster_id,seqlength,coh_cluster_1,coh_cluster_2,coh_cluster_3,time,coh_cluster,kmeans_time,kmeans_cluster_1,kmeans_cluster_2,kmeans_cluster_3,kmeans_clusters,ap_time,ap_cluster_1,ap_cluster_2,ap_cluster_3,ap_clusters,gmm_time,gmm_cluster_1,gmm_cluster_2,gmm_cluster_3,gmm_clusters
3089,2,10,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3090,2,11,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3091,2,16,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3092,2,29,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3093,2,13,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3094,1,11,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3095,2,13,2,1,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3096,1,11,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3097,2,20,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3098,2,12,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3099,2,10,0,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3100,2,41,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3101,2,17,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3102,2,12,1,2,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3103,2,10,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3104,2,17,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3105,2,14,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3106,2,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3107,2,20,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3108,2,17,0,2,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3109,2,12,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3110,2,16,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3111,2,10,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3112,2,13,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3113,2,13,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3114,2,10,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3115,2,12,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3116,2,48,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3117,2,11,0,1,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3118,2,12,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3119,2,11,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3120,2,22,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3121,2,17,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3122,2,13,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3123,2,12,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3124,2,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3125,2,13,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3126,1,10,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3127,2,11,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3128,2,14,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3129,1,14,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3130,2,11,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3131,2,14,2,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3132,2,11,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3133,1,12,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3134,2,11,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3135,2,10,2,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3136,2,11,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3137,2,18,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3138,2,12,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3139,2,12,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3140,2,21,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3141,2,17,2,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3142,2,17,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3143,1,17,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3144,1,11,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3145,2,24,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3146,2,23,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3147,1,12,2,2,0,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3148,2,10,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3149,1,13,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3150,2,12,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3151,1,10,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3152,1,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3153,2,10,1,1,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3154,2,11,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3155,1,17,0,2,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3156,1,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3157,1,11,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3158,2,16,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3159,2,28,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3160,2,11,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3161,1,13,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3162,2,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3163,2,10,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3164,2,15,2,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3165,2,10,1,2,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3166,2,17,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3167,2,10,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3168,2,14,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3169,2,16,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3170,2,14,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3171,2,16,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3172,1,15,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3173,1,14,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3174,2,37,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3175,2,14,2,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3176,1,13,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3177,2,10,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3178,2,13,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3179,2,14,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3180,2,14,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3181,1,11,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3182,1,10,2,1,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3183,2,12,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3184,2,11,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3185,2,14,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3186,1,11,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3187,1,10,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3188,2,10,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3189,1,10,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3190,1,10,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3191,2,11,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3192,2,15,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3193,2,11,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3194,1,11,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3195,2,12,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3196,2,14,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3197,1,13,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3198,2,13,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3199,2,11,1,2,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3200,2,10,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3201,2,13,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3202,2,10,2,1,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3203,1,12,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3204,2,13,2,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3205,1,18,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3206,1,10,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3207,2,17,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3208,2,11,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3209,2,12,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3210,2,12,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3211,1,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3212,2,11,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3213,1,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3214,2,17,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3215,2,11,2,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3216,2,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3217,2,12,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3218,2,13,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3219,2,10,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3220,2,11,0,1,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3221,1,12,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3222,2,16,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3223,2,18,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3224,2,18,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3225,1,11,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3226,1,10,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3227,2,11,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3228,2,10,2,2,1,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3229,1,12,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3230,1,12,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3231,2,11,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3232,2,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3233,1,12,2,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3234,2,12,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3235,2,10,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3236,2,10,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3237,1,12,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3238,1,10,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3239,1,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3240,2,16,2,1,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3241,2,14,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3242,2,10,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3243,2,11,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3244,2,11,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3245,1,11,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3246,2,14,2,1,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3247,1,11,1,0,1,824.3467799999999,1.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3248,2,13,2,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3249,1,19,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3250,2,26,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3251,2,13,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3252,2,10,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3253,2,11,0,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3254,2,11,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3255,2,11,2,2,2,824.3467799999999,2.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,2,0.0
3256,2,13,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3257,1,12,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3258,2,10,0,1,2,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,1,0.0
3259,1,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3260,2,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3261,1,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3262,2,13,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3263,2,10,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3264,2,12,1,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3265,2,16,0,0,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3266,2,12,0,0,1,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
3267,1,11,0,1,0,824.3467799999999,0.0,11461.00096,0,0,0,0.0,12851.419000000002,-1,-1,-1,-1,11892.48912,0,0,0,0.0
